-0.18240551,-0.11344535,-0.21159413,-0.08318265,-0.09704382,0.07008761,0.21893949,-0.15295214,0.22092453,0.08374435,-0.02943742,-0.17349625,0.23931905,0.01609428,0.37297932,0.12848407,0.17185128,0.15656062,0.04410339,-0.10319375,-0.03279390,0.17673285,0.09748245,-0.05694359,0.01321764,0.01123729,0.07366333,0.05107860,-0.10316678,0.04559328,-0.01776166,0.05870961,0.06187644,-0.16410819,-0.06055818,0.17503202,0.20751872,0.00225309,0.17492677,-0.13977560,-0.13937391,-0.18415051,0.01644433,0.31007420,-0.21962135,-0.13754825,-0.13696181,0.24838211,-0.18369231,0.06866966,0.10136207,-0.04705523,-0.29074553,0.12446323,0.19617314,0.07872520,0.25826216,-0.06665145,0.00153252,0.25423013,-0.10838502,-0.09985177,0.12488231,-0.09679401,0.00004285,-0.27926879,-0.11824412,0.09296935,0.04762895,-0.15611072,0.01337935,-0.09975563,0.18383603,-0.12952674,0.05704759,-0.04910825,0.07404604,0.19718625,0.00273695,-0.21873897,-0.06144995,0.17502329,-0.13863383,0.27403707,-0.20909593,0.02593964,0.13650298,0.04458501,0.00331069,-0.10994570,0.16339195,0.17158675,0.14606765,-0.19192846,-0.20589672,0.03976280,0.16646064,-0.03371521,-0.23871711,-0.18425425,-0.08817297,-0.13276654,0.01984065,0.03441873,-0.16597017,-0.01432265,-0.12855428,-0.04309107,0.40410189,0.00389183,0.13171970,-0.02588662,0.24246616,-0.02517178,0.15517547,-0.38927716,-0.03699338,0.06301669,-0.19873462,-0.04877871,0.10420587,0.17638838,-0.09187052,0.06855176,0.03124105,-0.03491498,-0.15270287,0.41659925
0.23735058,0.08733740,-0.03514632,0.37572004,-0.19276826,0.31809698,-0.10475333,-0.13642075,0.09081053,0.03209573,-0.21561684,0.22087272,0.08997327,-0.13983557,0.05881417,-0.25319580,-0.03157099,-0.06893813,0.02297347,0.15018987,0.14795917,-0.08653472,0.14232828,0.04860354,0.10221075,-0.00469638,0.20904803,0.21752020,-0.04290120,0.40137592,0.07900006,0.18654481,-0.00611930,0.24119053,0.16754469,0.09490483,0.07692999,-0.07853180,-0.09573965,0.08789356,0.11553999,0.26902438,0.09586026,0.11947205,-0.09547010,0.18662613,-0.18153402,0.13711605,-0.01027449,0.15568966,-0.28569279,-0.11313639,0.23538588,-0.06673657,0.12233904,0.17540918,-0.29710289,0.20536385,0.01331246,0.11028592,0.17859837,-0.04283437,0.11955664,-0.11520311,0.01822289,0.30981374,0.35231100,-0.06696249,0.02984656,0.19338799,-0.06815871,-0.13597074,-0.04803602,0.19557530,-0.01494464,0.18168854,0.06827630,0.10230982,0.08381844,-0.08639193,0.14453356,0.05483066,0.19655851,0.01371099,0.22463429,0.13383220,0.08585520,0.24734174,-0.02476531,0.00747266,0.38078731,-0.10690198,-0.04341684,-0.15939779,0.03088699,0.11068860,-0.14155119,0.01073204,0.41244369,0.10045268,-0.11460959,-0.32626210,0.05157205,0.02062012,-0.05845834,-0.29694483,0.16717172,-0.12087969,0.03269070,0.15538683,0.07022397,-0.09194384,0.08753997,0.02714910,0.27770654,0.05716570,-0.03666170,-0.29614665,-0.08986122,0.01873772,-0.39586740,0.19386017,0.17653250,-0.16466686,0.00159142,-0.01014466,0.16101728,-0.01546870
0.11446006,0.03517893,0.09315548,0.01551514,-0.14978490,0.11770352,-0.07487975,-0.12458169,0.02588419,0.08464530,0.00297777,-0.16749944,-0.30597257,-0.10096320,0.09514588,-0.10868969,-0.04981344,0.30088465,0.04507857,-0.02364980,-0.11804010,-0.01364995,-0.09334128,0.01497787,-0.17570430,0.06292000,-0.00676450,-0.01770929,-0.02592807,-0.01649892,0.06532654,-0.15358795,-0.02872786,-0.16977789,0.04427042,-0.02121691,-0.08519740,0.11670522,0.08669166,0.16978836,-0.02563583,0.02406333,0.09346934,-0.00199432,-0.07560281,0.04547786,0.02115036,0.10184535,0.05055355,0.14972541,-0.20555900,0.20714209,-0.00467929,-0.20151003,-0.06578404,0.07047912,0.09489219,0.24061579,0.28921372,-0.04452456,0.05434922,0.17288196,-0.09339700,0.01265877,-0.24793636,-0.07481352,-0.09420311,-0.03938416,0.18964432,-0.21141606,-0.22266966,0.11668487,0.29545505,0.06387940,0.08664478,0.15628066,0.25837056,-0.01726327,-0.06888927,-0.01711329,0.14030313,0.01962453,0.09523034,-0.16800882,0.11461003,0.10603919,-0.02009379,-0.02717672,0.21000382,-0.05863595,-0.00057639,0.15608469,0.10265882,-0.00878878,-0.10878682,-0.04872954,0.08598357,0.16590127,0.10777788,0.10912366,0.18079451,0.01814689,0.21416631,-0.02002042,-0.01796856,0.11082556,0.09745960,-0.16625215,-0.16748917,0.18144268,0.00550705,-0.02355250,-0.01271670,-0.17550585,0.17729806,-0.10102192,-0.16133632,-0.11561441,0.11763035,0.02545510,-0.30470932,-0.12083505,-0.11287958,-0.01909508,-0.07325527,0.05009509,0.02876189,-0.20899562
0.02140632,-0.04874918,0.29874145,-0.04180986,-0.24800810,-0.13200508,-0.19018414,0.09799089,0.27050148,-0.20888357,-0.08109851,0.11368609,-0.08718648,-0.00825612,0.15209849,0.04122989,-0.16693329,-0.10145750,0.21715193,-0.02515606,0.01246775,-0.13700235,-0.10678427,0.10723036,0.14410181,-0.00751966,-0.01464890,-0.09782702,0.09669077,0.04915486,-0.06697180,0.13147458,0.19278168,-0.04781139,-0.00978660,0.06054216,-0.33034386,0.05096512,-0.05272057,-0.00950159,-0.18306099,0.15607236,0.14239219,0.03224235,0.02674800,0.07700085,0.04116685,0.07016529,-0.18532896,-0.01339384,0.19289374,0.17476107,-0.05651993,0.09162885,0.02666082,-0.19997043,-0.11350088,0.05507639,-0.15436772,0.00938307,-0.22216018,0.19172332,-0.08263490,-0.05793767,0.23579801,-0.12507953,0.06587493,0.00970655,-0.01187110,-0.14531780,0.00385880,-0.01599538,0.14693096,-0.01977497,0.01439034,-0.04110856,0.04161879,0.04742065,0.11959995,0.04390529,0.06647788,0.02249780,0.16350923,-0.04523993,0.16084395,0.01495726,0.03781032,0.00154485,-0.10460737,-0.00586944,-0.16372911,-0.19178336,-0.20286795,0.03431229,-0.12178901,0.05943585,-0.09956880,-0.12209256,-0.13267986,0.04150427,0.13353782,-0.05866707,0.00897419,-0.12196054,0.20853393,-0.00945862,-0.43238343,-0.06591007,0.09118996,0.15716195,-0.11196186,-0.07790497,-0.01524238,-0.05958159,-0.11491857,0.17245938,-0.09378171,0.17383526,-0.23466373,0.12436816,-0.22605405,-0.03546743,-0.17501716,0.01375920,-0.00511447,0.06884029,-0.00509542,0.11178055
0.19219491,0.26832720,-0.05910057,-0.10627522,-0.01062520,0.06439403,0.18722530,-0.06259795,0.23580282,-0.07790721,-0.13877971,-0.09290066,-0.13839936,0.07560644,-0.10043687,0.02865177,-0.08715888,-0.09252195,-0.03426350,-0.12519337,-0.07170849,0.05195199,-0.07520514,0.00112249,0.06689919,-0.21093228,-0.14948117,0.12619091,-0.13077468,-0.05738482,-0.24249335,-0.01859582,-0.05744289,0.18529685,-0.20095903,0.04629342,-0.19592465,0.04913208,0.16930388,0.12258802,-0.15444293,-0.00052322,-0.17513071,-0.07552739,-0.18434609,0.06378552,-0.01665172,0.25331007,-0.04590070,0.37262456,-0.12786662,-0.11481505,-0.12727763,0.01562003,-0.06471666,-0.15859166,0.19775098,0.05915750,-0.06264231,0.23272737,-0.05834273,0.06034208,-0.11502659,-0.01244482,-0.11087922,0.14408095,0.22328498,0.00944654,-0.01766337,-0.03244561,0.12539549,0.04003645,0.00098936,-0.23590964,0.23474146,-0.09642586,0.05926581,-0.08295892,0.18064674,-0.03785578,0.10926364,0.04775453,0.05728346,-0.20321713,0.04059313,0.19438198,-0.00254337,-0.08686814,0.00365279,-0.03423743,0.08373727,0.05760788,-0.10099903,-0.22997804,-0.05929890,-0.23242605,-0.04351116,-0.02934179,0.04345197,0.29465529,-0.05898501,-0.10609098,0.20053480,-0.06353983,0.13552127,0.28344518,0.10126972,0.14698306,0.06770305,-0.03084310,0.00622544,0.24790758,-0.12853538,-0.30419434,0.01050756,-0.04354736,0.08695977,-0.07389519,-0.33004544,-0.05125207,0.00001566,-0.10651376,-0.06431055,-0.08561937,0.12997331,0.06310387,-0.18034360,0.14978180
-0.02886134,-0.01479456,-0.08445403,-0.05837826,-0.05308326,0.26036351,-0.31908359,0.08883588,-0.11176254,-0.02455199,-0.02437530,-0.02237753,-0.27971648,-0.32160168,-0.22456665,-0.07224240,-0.14418575,0.16217170,0.03612945,0.01532233,0.25869101,-0.04838135,0.09524697,0.16758181,0.18114245,0.30366808,-0.15284610,0.03574761,0.05254037,-0.02045323,0.14026599,-0.24307396,-0.14178418,0.18188123,-0.21666525,0.21380037,-0.18493972,0.31142027,-0.04002011,-0.04064813,-0.06744255,-0.04062816,0.01613705,0.08296022,0.15998304,-0.00474516,-0.08734059,0.11293369,-0.00618181,0.14367498,0.05883894,0.07602900,0.22327719,-0.06235016,-0.28014218,-0.07940236,0.09227369,-0.08706327,0.04092777,0.04031843,-0.04412293,0.09357811,0.02387826,-0.01923844,-0.11193411,-0.06289434,0.34227203,-0.22005558,0.01596584,0.02937852,0.00504592,-0.02596029,0.09300714,0.11557707,0.07791458,0.06752341,-0.03415321,0.08349019,-0.01919474,0.25465752,0.13379963,0.28339923,0.21178760,0.00210357,-0.01663859,0.11596559,0.11010291,0.18893534,0.30552699,0.17978415,0.21146158,0.20409261,0.07513153,-0.03090840,-0.25418784,0.18143510,-0.03326105,0.18662467,-0.10482083,-0.03053792,0.12525341,0.01278208,-0.03133280,-0.01732143,0.42072079,-0.29843182,0.00399852,-0.07195245,0.07993544,0.20073248,-0.11207025,0.22061173,-0.11077289,-0.03813593,-0.11914671,-0.00968401,-0.08778778,0.17818146,0.09326995,-0.18646348,-0.05751545,-0.04607335,0.03547490,-0.03612009,0.12584638,0.08325937,0.01733199,0.01006877
-0.00325566,-0.14661628,0.20023905,-0.14369915,0.02313948,0.04283164,-0.07532812,-0.20638682,0.09202061,-0.08119070,-0.27609940,-0.22132427,-0.07188563,0.03513807,-0.07115772,-0.21091073,0.18335118,-0.13553072,-0.18822730,0.21705225,0.06232232,-0.13548288,0.21694888,0.06390831,0.14033907,-0.23951160,0.02630063,0.15700395,-0.12700607,-0.07191149,0.06114170,0.06149403,0.29374373,0.22488711,-0.07844041,0.09362185,0.18022799,-0.04146053,-0.13035407,0.14989226,-0.00037747,-0.02868446,-0.14630300,0.07357067,0.22239766,0.00083377,0.09926817,-0.12190969,0.02463161,-0.12494664,-0.08186471,0.02805946,0.19819882,0.12707543,0.02621524,0.04950133,0.19258925,0.04733757,-0.15844989,-0.06277130,-0.13595198,0.00541444,-0.01588247,-0.24451057,-0.20686346,0.20351670,-0.32239800,-0.03692366,-0.06270085,0.03912596,-0.28919235,-0.06352684,-0.20108928,0.04103640,0.09191274,-0.02670933,0.06667297,-0.22134782,0.05126384,0.18101543,-0.20615033,0.07142589,-0.04870321,0.19149803,-0.01931564,-0.00695170,-0.09262043,0.03870475,-0.27857321,-0.00973184,0.02423902,-0.12465663,0.07172470,0.02773398,-0.13301039,0.00189068,-0.10017502,-0.07327931,0.10042041,-0.02775610,0.11856992,0.01514378,-0.13365133,-0.19057214,-0.07245311,0.09564223,0.12516295,-0.10901386,-0.14007699,-0.24375493,0.18195628,-0.20411500,-0.09647860,0.11453976,-0.16478372,-0.01965125,-0.11820579,-0.06912158,0.04064803,0.14912100,-0.26327964,0.17150495,0.03347240,-0.06542099,-0.04543233,0.02015501,0.08664197,-0.24173684
0.30422439,-0.17142370,-0.00058392,0.18848529,-0.14003681,0.34329673,-0.18112361,0.10433690,0.28838618,0.07113422,0.10765108,0.12503814,-0.04487134,-0.13182769,0.08611461,-0.04388649,-0.01432502,0.13491895,0.10917927,0.37154749,-0.15238958,-0.11706827,0.06524874,0.29226778,-0.16141609,0.17688858,0.12398775,-0.14932670,0.20088196,-0.17850264,0.24793593,0.25707974,0.08253200,-0.02445339,-0.01426441,0.46079555,0.12191878,-0.02381178,0.06582520,-0.04361786,0.26712876,0.09105865,-0.20593780,0.18472919,0.15560402,0.33245325,-0.12678162,-0.03986609,0.12931561,-0.02088955,-0.02307330,-0.04860304,0.20606884,0.01656577,0.28130547,-0.14169969,-0.03784893,0.02231985,-0.15884881,0.02430949,0.18552959,0.21444243,0.08547501,-0.11743607,0.18500837,0.11735103,0.23887163,-0.06408232,-0.14588010,0.19496776,0.14654621,-0.09347083,0.00070026,-0.23447659,0.16554688,0.23947145,-0.09758330,-0.06660770,0.13558547,0.15565288,-0.03574123,0.01343734,0.32070866,0.13744441,-0.15770187,0.00287064,0.12663973,0.09731949,-0.00414639,0.01553929,0.07765957,0.16371014,0.18899760,0.08529668,0.04994243,-0.06684792,0.27840669,-0.01963889,-0.02575336,-0.05741170,-0.08692918,-0.14933166,0.22436029,0.30706541,-0.03199687,-0.05323928,0.07553733,-0.20226475,-0.00994172,0.08264159,0.45777966,-0.00267729,0.04971978,0.01688644,0.33743340,0.08856070,-0.41008219,0.01862040,-0.07051502,0.23218210,-0.12556037,0.28409406,-0.05949181,-0.07213408,0.16162958,-0.16521080,0.31963105,0.19951765
0.08740242,-0.01835121,-0.12257753,0.40519190,-0.02059530,-0.01283192,0.13873071,-0.11558846,0.04115504,-0.12225813,0.25320714,0.05289334,-0.09599765,0.13631680,-0.15257372,-0.04131409,0.04610154,-0.09789903,-0.23610306,0.32976199,0.45323148,-0.17231763,-0.05877668,0.04954435,0.20234817,0.24232775,0.03275191,-0.09624234,-0.09454970,-0.06013303,0.13067498,0.13843817,-0.06591995,-0.18610196,0.11812327,0.14861957,0.09342802,0.19828647,0.32933470,-0.04991137,-0.17740492,0.21979561,0.13372500,0.18800276,0.02878508,0.12765909,-0.01432021,-0.15282208,0.01601829,0.08198505,0.05571677,0.01487447,0.32451469,0.04613876,-0.04384015,0.13246905,-0.15793226,0.15490176,-0.11149381,0.02509060,0.16319025,-0.06923540,0.12256635,-0.02418781,-0.14599307,-0.19985046,0.35333860,-0.03793831,-0.08296143,0.19055604,0.00381047,0.13644948,0.16663997,0.03411521,0.16455594,0.12741742,-0.11579186,0.06004945,0.47898010,0.21248668,-0.19196639,0.11238123,0.14051011,-0.05813361,0.04120118,0.14124377,-0.09465201,-0.27412354,0.18164470,0.00158147,0.16124350,0.00197352,0.21818279,-0.01915108,0.15315288,-0.07229166,0.20223475,0.41728737,-0.08050802,0.18660465,-0.15516487,0.08760644,0.15706258,0.01502010,0.24285409,0.08806273,0.02096670,-0.05318600,0.08648650,0.31452379,0.02601080,-0.03992525,-0.06780977,0.01632851,-0.11382921,0.05161953,-0.11012918,-0.16620043,-0.18349031,0.15399397,-0.15669961,-0.06611677,-0.04232080,-0.08860299,-0.06214008,0.13889862,0.20737403,-0.02479592
0.00379896,0.00845998,0.05121140,0.13006970,0.10392609,-0.08119464,0.06503031,-0.04690203,0.01746474,0.24810462,0.01943368,-0.17547399,0.24119900,0.10513178,0.11705172,-0.16509042,-0.03269219,-0.05172655,0.02602104,0.02922116,0.19017470,0.20538475,0.07182685,0.04479981,-0.14706467,0.03737262,0.13006261,0.02210385,0.02025960,-0.05350295,0.14745249,0.02728121,-0.10877564,0.12167190,-0.06293034,-0.18375212,-0.02910288,0.00933655,0.02161861,0.04417269,0.20853159,-0.06466915,0.04304624,0.14748508,0.14129960,-0.13861453,0.11317412,0.13015091,-0.17039250,0.26536014,0.23532766,-0.31613311,-0.06902991,0.00357589,0.06368584,-0.04932033,0.06086957,0.07129358,0.04929408,-0.00633786,0.07479227,0.08981870,0.13592114,0.03069685,-0.16323315,0.42191741,-0.07828527,0.16631694,0.11527052,0.12301575,-0.20487602,0.02875348,-0.01262658,0.01157589,0.16958163,-0.33580319,-0.29460360,0.10684621,0.20783738,0.09297597,-0.14833196,-0.24363845,-0.20176596,-0.18781356,0.10699176,-0.07332808,-0.33395526,-0.14498355,0.16521689,-0.13129349,-0.23075289,-0.03261941,0.23532830,-0.11953797,-0.14721298,0.17395408,-0.01742189,0.00332147,-0.05627739,0.16636191,-0.04600408,0.01466291,-0.02600091,-0.09501362,0.07951808,0.01226037,0.04137864,0.07863032,-0.13196406,-0.13076018,0.07761728,-0.03444939,-0.40111324,0.07044948,-0.07608277,0.00681366,-0.09005651,0.02569168,0.07390506,-0.10490207,0.13416267,0.02083946,0.02442140,-0.04632281,0.03362254,0.28452245,-0.14443664,-0.16910900
